1;1.99007388262002;-0.0573119808491729
2;1.99007238922463;-0.114623846793659
3;1.99006990024726;-0.171935482930154
4;1.99006641571031;-0.229246774358115
5;1.99006193564518;-0.286557606181143
6;1.99005646009219;-0.343867863508365
7;1.99004998910065;-0.401177431455814
8;1.99004252272883;-0.458486195147808
9;1.99003406104395;-0.515794039718334
10;1.99002460412219;-0.573100850312426
20;1.98987532003756;-1.146086830117
30;1.98962666248023;-1.718843206905
40;1.98927885493437;-2.29125552375169
50;1.98883220949694;-2.86320973607524
60;1.98828712610131;-3.43459234716214
70;1.9876440915257;-4.00529054205901
80;1.98690367819105;-4.57519231943926
90;1.98606654275415;-5.14418662106465
100;1.98513342450285;-5.71216345847463
200;1.97074080513256;-11.3127746972986
300;1.94808768502776;-16.7028163237446
400;1.91886994929061;-21.8050155350887
500;1.88497511503825;-26.567937826387
600;1.84821059946833;-30.9651930168817
700;1.81012752617282;-34.9913511676573
800;1.77194485735647;-38.6564796646984
900;1.73454881178107;-41.9807770043813
1000;1.69853514743998;-44.9901096557465
2000;1.43993058707019;-63.3838579840454
3000;1.30961542519536;-71.4727656001724
4000;1.23630487126778;-75.8321185107788
5000;1.19012693213551;-78.5202103130616
6000;1.15857524995815;-80.3302713498179
7000;1.13571766881047;-81.6253585483466
8000;1.11842197097624;-82.5935853492895
9000;1.10488994542004;-83.3417388504298
10000;1.09401934666827;-83.934800889559
20000;1.04471294807322;-86.4206853152897
30000;1.02817731368952;-87.0133891691598
40000;1.01989831606756;-87.1304126595707
50000;1.0149283261118;-87.0569997012046
60000;1.01161414888416;-86.8884032472118
70000;1.00924653508574;-86.6654903190087
80000;1.0074706641076;-86.4087159416496
90000;1.00608934809638;-86.129458910321
100000;1.00498424889104;-85.8345585689447
200000;1.00001090594416;-82.5557751923047
300000;0.998353023712531;-79.1409822729518
400000;0.997524071377918;-75.7575863237592
500000;0.997026697381248;-72.4551969397984
600000;0.996695113865304;-69.2604621804591
700000;0.996458268152172;-66.1904754389146
800000;0.99628063370661;-63.256260717763
900000;0.996142473499223;-60.4642186604996
1000000;0.996031945286902;-57.8170438852018
2000000;0.995534567934857;-38.500785551613
3000000;0.995368775382915;-27.9424943369228
4000000;0.995285879095724;-21.6950269470078
5000000;0.995236141320814;-17.6557332721441
6000000;0.995202982803356;-14.8554237463857
7000000;0.995179298147684;-12.8088475913294
8000000;0.995161534655769;-11.2514531397345
9000000;0.995147718606419;-10.0282467715341
10000000;0.995136665766893;-9.04291957480368
