1;0.0628306128543083;-90.3599952853207
2;0.125653785284884;-90.7199622852368
3;0.188462081272658;-91.0798727276974
4;0.251248073601799;-91.4396983673429
5;0.314004348246151;-91.7994109988117
6;0.376723508737468;-92.1589824699988
7;0.439398180509477;-92.5183846952531
8;0.502021015211834;-92.8775896684954
9;0.564584694988095;-93.2365694762436
10;0.627081936711966;-93.5952963105293
20;1.24683101419825;-97.1626339537549
30;1.85233545784629;-100.675339215296
40;2.43747064359944;-104.109164137785
50;2.99716766124603;-107.443168303074
60;3.52756263929446;-110.660276059575
70;4.02602747610693;-113.747498719021
80;4.49110063702317;-116.695858316948
90;4.92234696816429;-119.500080020023
100;5.32017778492585;-122.158132124433
200;7.82477420873722;-141.558342506468
300;8.83380070722025;-152.187614581578
400;9.29144600451068;-158.501146647591
500;9.52878603080592;-162.603710442462
600;9.66555630836518;-165.465599721881
700;9.75089685553368;-167.572678973127
800;9.80748020484813;-169.189857015324
900;9.84681559598648;-170.472345604256
1000;9.87521117329865;-171.516593007524
2000;9.9664936220689;-176.590492502502
3000;9.98146659889379;-178.679471743079
4000;9.98410957363564;-180.012104548391
5000;9.98246749201801;-181.040893142729
6000;9.97853852566255;-181.917213137809
7000;9.97301225598327;-182.705989910705
8000;9.96618074369244;-183.439660888598
9000;9.95818744943534;-184.136208080832
10000;9.94911191214073;-184.806381210895
20000;9.80549629167096;-190.870860160137
30000;9.57812806603867;-196.419973025109
40000;9.28469341413359;-201.604612090258
50000;8.94422659813265;-206.418962983542
60000;8.57489908985471;-210.851874437828
70000;8.19229803038784;-214.90449718572
80000;7.80867264163398;-218.590236911524
90000;7.4329298403627;-221.931184693406
100000;7.07105885627048;-224.954369165136
200000;4.47213453899366;-243.425827012909
300000;3.16227721516054;-251.562011057722
400000;2.425356058379;-255.96241539085
500000;1.96116125202825;-258.68936602869
600000;1.64398981521642;-260.537267012749
700000;1.41421352581958;-261.869637097364
800000;1.24034732134649;-262.874808283217
900000;1.10431524348141;-263.659684689273
1000000;0.995037177607696;-264.289316574874
2000000;0.499376167857754;-267.137583403636
3000000;0.333148301857566;-268.090844193373
4000000;0.2499219114042;-268.567902391895
5000000;0.1999600118947;-268.854236432604
6000000;0.166643523281307;-269.045158324073
7000000;0.142842567791581;-269.181544272508
8000000;0.124990235494526;-269.283839876454
9000000;0.111104253018177;-269.363406298964
10000000;0.0999950003623042;-269.427061211137
20000000;0.0499993750101354;-269.713523478325
30000000;0.0333331481492223;-269.809014772263
40000000;0.0249999218751683;-269.856760848207
50000000;0.0199999600000187;-269.885408593033
60000000;0.0166666435185081;-269.904507122142
70000000;0.0142856997084402;-269.918148941825
80000000;0.0124999902343617;-269.928380312732
90000000;0.0111111042523895;-269.936338048836
100000000;0.00999999499999108;-269.942704239494
200000000;0.00499999937499853;-269.971352112619
300000000;0.00333333314814769;-269.980901407533
400000000;0.00249999992187481;-269.985676055419
500000000;0.0019999999599999;-269.988540844249
600000000;0.00166666664351846;-269.990450703502
700000000;0.00142857141399413;-269.991814888696
800000000;0.00124999999023435;-269.992838027598
900000000;0.00111111110425238;-269.993633802302
1000000000;0.000999999994999987;-269.994270422068
2000000000;0.000499999999374998;-269.997135211027
3000000000;0.000333333333148148;-269.998090140684
4000000000;0.000249999999921875;-269.998567605512
5000000000;0.00019999999996;-269.99885408441
6000000000;0.000166666666643518;-269.999045070342
7000000000;0.000142857142842566;-269.999181488864
8000000000;0.000124999999990234;-269.999283802756
9000000000;0.000111111111104252;-269.999363380228
10000000000;9.9999999995E-05;-269.999427042205
20000000000;4.9999999999375E-05;-269.999713521102
30000000000;3.33333333331482E-05;-269.999809014068
40000000000;2.49999999999219E-05;-269.999856760551
50000000000;1.999999999996E-05;-269.999885408441
60000000000;1.66666666666435E-05;-269.999904507034
70000000000;1.42857142856997E-05;-269.999918148886
80000000000;1.24999999999902E-05;-269.999928380276
90000000000;1.11111111111043E-05;-269.999936338023
100000000000;9.999999999995E-06;-269.99994270422
200000000000;4.99999999999938E-06;-269.99997135211
300000000000;3.33333333333315E-06;-269.999980901407
400000000000;2.49999999999992E-06;-269.999985676055
500000000000;1.99999999999996E-06;-269.999988540844
600000000000;1.66666666666664E-06;-269.999990450703
700000000000;1.42857142857141E-06;-269.999991814889
800000000000;1.24999999999999E-06;-269.999992838028
900000000000;1.1111111111111E-06;-269.999993633802
1000000000000;9.99999999999995E-07;-269.999994270422
2000000000000;4.99999999999999E-07;-269.999997135211
3000000000000;3.33333333333333E-07;-269.999998090141
4000000000000;2.5E-07;-269.999998567606
5000000000000;2E-07;-269.999998854084
6000000000000;1.66666666666667E-07;-269.99999904507
7000000000000;1.42857142857143E-07;-269.999999181489
8000000000000;1.25E-07;-269.999999283803
9000000000000;1.11111111111111E-07;-269.99999936338
10000000000000;1E-07;-269.999999427042
