1;1.00100028259843;89.9421148991148
2;1.00200056219;89.8842299129183
3;1.00300083577193;89.8263451560978
4;1.00400110034148;89.7684607433378
5;1.00500135289609;89.7105767893188
6;1.00600159043335;89.6526934087156
7;1.00700180995109;89.5948107161964
8;1.0080020084474;89.5369288264207
9;1.0090021829207;89.4790478540389
10;1.01000233036977;89.4211679136899
20;1.02000165860492;88.8424504819882
30;1.02999498747229;88.2639622219362
40;1.0399793287258;87.6858173758539
50;1.04995170756083;87.1081297750075
60;1.05990916702163;86.5310127045055
70;1.06984877234688;85.9545787698208
80;1.07976761523841;85.3789397653301
90;1.08966281803893;84.8042065452464
100;1.09953153780499;84.2304888973134
200;1.19616903125778;78.5723243884582
300;1.28742098869036;73.1243560322684
400;1.37147789749846;67.9637506840514
500;1.44730855400457;63.1419033848411
600;1.5145924837228;58.6852200357324
700;1.57355568532012;54.5991827040866
800;1.6247807823365;50.8737939737847
900;1.6690395292249;47.4889290244708
1000;1.70716805917736;44.4187900181122
2000;1.89428371906331;25.4124773332922
3000;1.94824820390589;16.711239737812
4000;1.96931999697546;11.7411700740559
5000;1.9792682502228;8.44359977112194
6000;1.98448684696829;6.02509248350316
7000;1.98734247008447;4.12252927910552
8000;1.98886571475502;2.54780989314866
9000;1.98956167611852;1.19419927759575
10000;1.98970110791013;-0.003211523075895
20000;1.97776568918314;-8.45145531179597
30000;1.95375891710888;-14.7950959809527
40000;1.92200997211225;-20.3753114993816
50000;1.88479728150549;-25.4261003545853
60000;1.84407975273418;-30.0163410290117
70000;1.80150306303781;-34.1814159988207
80000;1.75835684757262;-37.9517625342003
90000;1.7155832311579;-41.3588634879799
100000;1.67382313870064;-44.4353325406272
200000;1.34360488165261;-63.1550401157205
300000;1.12858541953521;-71.3789849116353
400000;0.970206273719982;-75.8243734896936
500000;0.845743814124757;-78.5786270269211
600000;0.74540093860975;-80.4448415658562
700000;0.663414804490554;-81.7903399917685
800000;0.59571884736152;-82.8053800451437
900000;0.539258194658438;-83.5979441203177
1000000;0.491700519601927;-84.23373285674
2000000;0.254643855357658;-87.1097637679128
3000000;0.169874362990112;-88.0722943099583
4000000;0.12713375750148;-88.5539890694904
5000000;0.10149283257142;-88.8431054375392
6000000;0.0844289874070729;-89.0358823421849
7000000;0.0722644731599219;-89.1735933519707
8000000;0.0631577331891843;-89.2768827761593
9000000;0.0560861407254111;-89.3572221824945
10000000;0.0504368268312592;-89.4214954887261
20000000;0.0251171151886441;-89.710740588999
30000000;0.0167198841455479;-89.8071595092406
40000000;0.0125302621695223;-89.8553694000287
50000000;0.0100194933374714;-89.8842954341527
60000000;0.00834692845322929;-89.9035794895892
70000000;0.00715287585712264;-89.9173538281294
80000000;0.00625768806352477;-89.9276845882039
90000000;0.0055616408170842;-89.935719627006
100000000;0.00500493602108872;-89.9421476598293
200000000;0.00250124182969939;-89.9710738227588
300000000;0.00166721974937624;-89.9807158809557
400000000;0.00125031143474082;-89.9855369104849
500000000;0.00100019944329225;-89.988429528302
600000000;0.00083347189351194;-89.9903579402128
700000000;0.000714387543979632;-89.9917353773052
800000000;0.00062507798080286;-89.9927684551306
900000000;0.000555617180736433;-89.9935719601092
1000000000;0.000500049923342475;-89.9942147640938
2000000000;0.000250012488649334;-89.9971073820397
3000000000;0.00016667221833499;-89.9980715880256
4000000000;0.000125003123138972;-89.998553691019
5000000000;0.000100001998933948;-89.9988429528151
6000000000;8.33347215397809E-05;-89.9990357940125
7000000000;7.14295913657195E-05;-89.999173537725
8000000000;6.25007809068181E-05;-89.9992768455094
9000000000;5.55561725790671E-05;-89.9993571960083
10000000000;5.0000499795989E-05;-89.9994214764075
20000000000;2.50001249568099E-05;-89.9997107382037
30000000000;1.6666722204184E-05;-89.9998071588025
40000000000;1.2500031240179E-05;-89.9998553691019
50000000000;1.00000199938396E-05;-89.9998842952815
60000000000;8.33334721800203E-06;-89.9999035794012
70000000000;7.14286734386859E-06;-89.9999173537725
80000000000;6.25000781016683E-06;-89.9999276845509
90000000000;5.55556172656229E-06;-89.9999357196008
100000000000;5.0000049985224E-06;-89.9999421476408
200000000000;2.50000124963841E-06;-89.9999710738204
300000000000;1.66666722206267E-06;-89.9999807158803
400000000000;1.25000031241058E-06;-89.9999855369102
500000000000;1.0000001999429E-06;-89.9999884295281
600000000000;8.33333472182625E-07;-89.9999903579401
700000000000;7.14285816297469E-07;-89.9999917353773
800000000000;6.25000078102767E-07;-89.9999927684551
900000000000;5.55555617266394E-07;-89.9999935719601
1000000000000;5.00000049985787E-07;-89.9999942147641
2000000000000;2.50000012496454E-07;-89.999997107382
3000000000000;1.66666672220648E-07;-89.999998071588
4000000000000;1.25000003124115E-07;-89.999998553691
5000000000000;1.00000001999433E-07;-89.9999988429528
6000000000000;8.33333347218288E-08;-89.999999035794
7000000000000;7.14285724486906E-08;-89.9999991735377
8000000000000;6.25000007810288E-08;-89.9999992768455
9000000000000;5.55555561726647E-08;-89.999999357196
10000000000000;5.00000004998584E-08;-89.9999994214764
